parola,definizione,sillabe,lemma,pronuncia,grammatica,locuzioni,url
babilonese,"[""dell'antica città di Babilonia""]","['ba', 'bi', 'lo', 'ne', 'se']",babilonése," /babiloˈnese/, /babiloˈneze/",['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=babilonese100
babilonia,"['confusione, frastuono, disordine']","['ba', 'bi', 'lo', 'nia']",babilònia, /babiˈlɔnja/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=babilonia100
babirussa,"[""ZOOLOGIA  --  mammifero di Celebes, simile al cinghiale; nel maschio i canini superiori s'incurvano a semicerchio verso l'alto""]","['ba', 'bi', 'rus', 'sa']",babirùssa, /babiˈrussa/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=babirussa100
babordo,"[""MARINERIA  --  il fianco sinistro dell'imbarcazione vista da poppa, detto più propriamente sinistra""]","['ba', 'bor', 'do']",babórdo, /baˈbordo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=babordo100
baby,"['inglese bambino, pupo']","['ba', 'by']",baby, /ˈbɛbi/,['agg. e s. maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baby100
baby-doll,['inglese indumento femminile da notte composto da camiciola corta e mutandine'],"['ba', 'by', '-doll']",babydoll," /,bɛbiˈdɔl/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baby-doll100
baby-sitter,"[""VOCE INGLESE  --  persona che, dietro compenso, accudisce i bambini durante l'assenza dei genitori""]","['ba', 'by', '-si', 'tter']",babysitter," /,bɛbiˈsitter/",['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baby-sitter100
bacato,"['participio passato di bacare nei significati del verbo', 'guastato dai bachi; guasto mele bacate | noci bacate | cacio bacato | frutti bacati', 'FIGURATO  --  rovinato dal vizio; moralmente corrotto, traviato un individuo bacato | coscienze bacate', 'FIGURATO  --  guasto, bislacco, tarato una mente bacata | un cervello bacato', 'FIGURATO RARO  --   di persona; guasto fisicamente, malato ha i polmoni bacati', ""ZOOTECNIA REGIONALE  --   nell'uso toscano: allevamento di bachi da seta"", ""ZOOTECNIA REGIONALE  --   nell'uso toscano: produzione della seta della seta naturale""]","['ba', 'ca', 'to']",bacàto, /baˈkato/,"['participio passato e aggettivo', 'sostantivo maschile']","['avere il cervello bacato o la mente bacata', 'chi vuole il buon bacato, per San Marco o posto o nato', ""pomo bacato non si pone davanti all'ospite""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacato100
bacca,"['BOTANICA  --  frutto tondeggiante, polposo, con più semi, proprio di alcune piante, quali il mirtillo, il ribes, ecc.']","['bac', 'ca']",bàcca, /ˈbakka/,['sostantivo femminile'],['bacca corticata'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacca100
baccala,"['merluzzo essiccato e conservato sotto sale', 'in senso figurato persona molto magra, asciutta', 'in senso figurato persona stupida, maldestra']","['bac', 'ca', 'la']",baccalà, /bakkaˈla/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baccala100
baccalaureato,"['in Francia, titolo di licenza media superiore']","['bac', 'ca', 'lau', 're', 'a', 'to']",baccalaureàto, /bakkalawreˈato/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baccalaureato100
baccanale,"['in senso figurato gozzoviglia, orgia', 'STORIA  --  rito orgiastico in onore di Bacco']","['bac', 'ca', 'na', 'le']",baccanàle, /bakkaˈnale/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baccanale100
baccano,"['strepito assordante fatto da più persone che parlano a voce alta; schiamazzo, chiasso eccessivo']","['bac', 'ca', 'no']",baccàno, /bakˈkano/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baccano100
baccante,"['STORIA  --  sacerdotessa di Bacco, che celebrava riti orgiastici in onore del dio']","['bac', 'can', 'te']",baccànte, /bakˈkante/,['sostantivo femminile e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baccante100
baccara,"['adattamento italiano, poco comune, del francese baccarat']","['bac', 'ca', 'ra']",baccarà, /bakkaˈra/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baccara100
baccarat,['francese specie di cristallo finissimo'],"['bac', 'ca', 'rat']",baccarat, /bakkaˈra/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baccarat100
baccelliere,"['nel Medioevo, studente che, conseguito il primo grado accademico, entrava nel secondo anno di studi universitari']","['bac', 'cel', 'lie', 're']",baccellière, /batʧelˈljɛre/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baccelliere100
baccello,"['BOTANICA  --  frutto secco allungato, a due valve contenenti più semi']","['bac', 'cel', 'lo']",baccèllo, /batˈʧɛllo/,['sostantivo maschile'],"['chi pianta le fave senza concime, le raccoglie senza baccello']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baccello100
bacchetta,['bastoncino diritto di legno o di altro materiale'],"['bac', 'chet', 'ta']",bacchétta, /bakˈketta/,['sostantivo femminile'],"[""con una bacchetta d'oro, si può spillar vino da una roccia""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacchetta100
bacchettata,['colpo di bacchetta'],"['bac', 'chet', 'ta', 'ta']",bacchettàta, /bakketˈtata/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacchettata100
bacchetto,"['RARO  --  bastone di piccole dimensioni, diritto, rigido, rotondo, più grosso e meno lungo della bacchetta', 'RARO  --  impugnatura, manico di una frusta', 'SARTORIA ARCAICO  --   bastoncino o cannuccia, forata da un capo, dove le donne infilavano il ferro per i lavori di maglia']","['bac', 'chet', 'to']",bacchétto, /bakˈketto/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacchetto100
bacchettone,"[""chi assolve i propri doveri religiosi più attraverso l'osservanza eccessivamente scrupolosa delle pratiche che per intima fede; bigotto""]","['bac', 'chet', 'to', 'ne']",bacchettóne, /bakketˈtone/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacchettone100
bacchiatura,['il bacchiare; stagione in cui si bacchiano i frutti'],"['bac', 'chia', 'tu', 'ra']",bacchiatùra, /bakkjaˈtura/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacchiatura100
bacchico,"['caratteristico di Bacco, fatto in onore di Bacco']","['bac', 'chi', 'co']",bàcchico, /ˈbakkiko/,['aggettivo'],['furore bacchico'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacchico100
bacchio,"['AGRICOLTURA  --  lunga pertica usata per bacchiare', ""GASTRONOMIA REGIONALE  --   nell'uso dell'Italia centrale: abbacchio""]","['bac', 'chio']",bàcchio, /ˈbakkjo/,"['sostantivo maschile', 'sostantivo maschile']","['a bacchio', 'in un bacchio']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacchio100
bacco,"[""LETTERARIO  --  (anche con iniziale maiuscola) il vino, specialmente come portatore di ebbrezza o come motivo di vizio un nappo / di dolcissimo bacco [Monti] | l'italo bacco empia il bicchier [Carducci]"", 'PER ESTENSIONE LETTERARIO  --   (anche con iniziale maiuscola), specialmente scherzoso: vizio del bere dedito a Bacco | gli effetti di Bacco', 'MITOLOGIA  --  dio del vino e della vite nella mitologia classica, corrispondente al greco Dioniso']","['bac', 'co']",bàcco, /ˈbakko/,"['sostantivo maschile', 'nome proprio maschile']","['corpo di Bacco! corpo di mille bombe! corpo di mille balene!', ""Bacco, tabacco e Venere riducon l'uomo in cenere"", 'quando Bacco trionfa, il pensier fugge', 'per Bacco!, perbacco!, corpo di Bacco!', 'gli amici di Bacco', 'gli effetti di Bacco', 'quando Bacco ti piglia la testa, anche i piedi non sono più tuoi', 'quando Bacco trionfa, il pensier fugge', ""senza Cerere e Bacco è l'amor debole e fiacco"", ""Bacco, tabacco e Venere riducon l'uomo in cenere"", 'quando Bacco trionfa, il pensier fugge', 'veneziani, gran signori, padovani, gran dottori, vicentini, magna gatti, veronesi tutti matti, udinesi castellani, col cognome di Furlani, trevisani, pane e trippe, rovigotti, Bacco e pippe, cremaschi, fa cogioni, i Brescian, tagliacantoni, ne volete di p']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacco100
bacheca,"['cassetta con coperchio di vetro spesso inclinato, nella quale si espongono cose preziose, libri rari e simili']","['ba', 'che', 'ca']",bachèca, /baˈkɛka/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacheca100
bachelite,"['resina artificiale, insolubile, non fusibile, non conduttrice, usata per la fabbricazione di oggetti, vernici e come isolante elettrico e termico']","['ba', 'che', 'li', 'te']",bachelìte, /bakeˈlite/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bachelite100
bacherozzo,"['piccolo bruco che serve come esca per i pesci o come cibo che si dà agli uccelli', 'scarafaggio']","['ba', 'che', 'roz', 'zo']",bacheròzzo, /bakeˈrɔttso/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacherozzo100
bachicoltore,['chi alleva i bachi da seta'],"['ba', 'chi', 'col', 'to', 're']",bachicoltóre," /,bakikolˈtore/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bachicoltore100
bachicoltura,['allevamento razionale del baco da seta'],"['ba', 'chi', 'col', 'tu', 'ra']",bachicoltùra," /,bakikolˈtura/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bachicoltura100
bacia,"['primo elemento di composti nei quali significa che bacia, relativo al baciare baciabasso | baciamani | baciamano | baciapace | baciapiede | baciapile | baciapolvere | baciapreti']","['ba', 'cia']",bàcia–, /ˈbaʧa/,['prefisso'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacia100
baciamani,"['lo stesso, ma meno comune, che baciamano']","['ba', 'cia', 'ma', 'ni']",baciamàni," /,baʧaˈmani/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baciamani100
baciamano,['atto del baciare la mano a qualcuno in segno di rispetto'],"['ba', 'cia', 'ma', 'no']",baciamàno, /baʧaˈmano/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baciamano100
baciapile,"['persona bigotta e ipocrita, che ostenta devozione']","['ba', 'cia', 'pi', 'le']",baciapìle," /,baʧaˈpile/",['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baciapile100
baciare,"['toccare con le labbra qualcuno o qualcosa, in segno di affetto, riverenza, amore o umiltà', 'lambire, toccare lievemente', 'ARCAICO  --  combaciare', '(reciproco) scambiarsi baci', 'baciare una parte del proprio corpo']","['ba', 'cia', 're']",baciàre, /baˈʧare/,"['verbo transitivo e sostantivo maschile', 'verbo pronominale intransitivo', 'verbo pronominale transitivo']","['baciare sulla bocca', 'baciare la mano o le mani', 'il sole bacia i belli', 'la compagnia di campi, passi e non baci', 'v’è chi bacia tal mano che vorrebbe veder mozza', ""v'è chi bacia tal mano che vorrebbe veder mozza""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baciare100
baciato,"['participio passato di baciare nei significati del verbo', 'che ha avuto un bacio']","['ba', 'cia', 'to']",baciàto, /baˈʧato/,['participio passato e aggettivo'],['rima baciata'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baciato100
bacile,"['grande vassoio concavo adibito un tempo a vari usi, soprattutto per lavarsi']","['ba', 'ci', 'le']",bacìle, /baˈʧile/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacile100
bacillare,"['relativo a bacillo', 'causato da bacilli']","['ba', 'cil', 'la', 're']",bacillàre, /baʧilˈlare/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacillare100
bacillo,"['ZOOLOGIA  --  organismo microscopico unicellulare, a forma di bastoncino diritto o ricurvo']","['ba', 'cil', 'lo']",bacìllo, /baˈʧillo/,['sostantivo maschile'],"['bacillo leproso o di Hansen', 'bacillo tifico']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacillo100
bacinella,"['piccolo bacino, catinella, catino']","['ba', 'ci', 'nel', 'la']",bacinèlla, /baʧiˈnɛlla/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacinella100
bacinetto,"[""STORIA  --  cuffia di acciaio che i guerrieri medievali portavano sotto l'elmo hai gittato pur anche il bacinetto? [D'Annunzio]"", 'STORIA  --  sorta di celata', 'ANATOMIA  --  cavità del rene']","['ba', 'ci', 'net', 'to']",bacinétto, /baʧiˈnetto/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacinetto100
bacino,"['recipiente di forma concava, per lo più di metallo, usato per contenere acqua', 'depressione naturale o artificiale del terreno in cui si raccolgono le acque', 'regione nel cui sottosuolo si trovano determinati minerali', 'MARINERIA  --  grande vasca in muratura che serve ad accogliere navi in costruzione o in riparazione', ""ANATOMIA  --  la parte inferiore del tronco costituita da un'ampia cavità formata dalle due ossa iliache, dal sacro e dal coccige""]","['ba', 'ci', 'no']",bacìno, /baˈʧino/,['sostantivo maschile'],"['svuotamento del bacino', 'bacino di utenza', 'bacino limnico', 'coefficiente udometrico di un bacino scolante', 'diga, bacino di ritenuta', 'porto a bacini', 'bacino di accumulazione', 'volta a bacino']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacino100
bacio,"[""gesto di affetto, amore, passione, rispetto, devozione, ecc., compiuto accostando le labbra su qualcuno o qualcosa e talora facendole schioccare; anche in formule di saluto verbali o epistolari dare un bacio a qualcuno | un bacio fraterno | gli stampò un b. sulla guancia | un bacio tenero | un bacio appassionato | il bacio della buonanotte | dare un bacio sulla bocca | un bacio affettuoso | un bacio sulla fronte | un bacio sulla mano | un bacio! | divorare di baci | un bacio sulle gote | baci e abbracci! | un bacio sulla bocca | mandare un bacio | un bacio in bocca | coprire di baci | scambiarsi un bacio | mangiare di baci | molte strette di mano, molti baciozzi di zie e di comari [De Sanctis] | stampando loro in viso de' bacioni, che ci lasciavano il bianco per qualche tempo Manzoni"", 'forma codificata per attestare pubblicamente un legame personale, un accordo raggiunto ecc. il bacio degli sposi | il bacio della pace', 'GASTRONOMIA  --  nome commerciale di un tipo di cioccolatino con frutta secca, a pezzetti o intera baci Perugina®']","['ba', 'cio']",bàcio, /ˈbaʧo/,['sostantivo maschile'],"['sgnaccare un bacio', 'al bacio', 'bacio del pane', 'bacio di Giuda', 'bacio alla francese o profondo', 'bacio della morte', 'malattia del bacio', 'bacio di pace', 'bacio di dama', 'imprimere un bacio', 'morire o addormentarsi nel bacio del Signore', 'mandare un bacio', 'bacio della mano', 'bacio della buonanotte', 'schioccare un bacio', 'scoccare un bacio', 'appiccare un bacio', 'coprire, mangiare, divorare di baci qualcuno', 'al bacio', 'bacio del pane', 'bacio di Giuda', 'bacio alla francese o profondo', 'bacio della morte', 'malattia del bacio', 'bacio di pace', 'bacio di dama', 'imprimere un bacio', 'morire o addormentarsi nel bacio del Signore', 'mandare un bacio', 'bacio della mano', 'bacio della buonanotte', 'schioccare un bacio', 'scoccare un bacio', 'appiccare un bacio', 'coprire, mangiare, divorare di baci qualcuno']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacio100
background,"[""VOCE INGLESE  --  il retroterra, l'insieme delle cause profonde, degli antecedenti di un avvenimento, di un fenomeno culturale; complesso di fatti e circostanze, utile o necessario per capirlo il background degli skinhead | il background della musica pop | il background popolare del blues | il background storico e sociale del romanticismo"", 'VOCE INGLESE  --  insieme dei fattori ambientali o culturali, delle esperienze e delle conoscenze che concorrono a formare la personalità di un individuo o di un gruppo avere un ampio background di conoscenze informatiche | avere un notevole background culturale | avere un notevole artistico | possedere un ampio background di conoscenze', 'CINEMA TELECOMUNICAZIONI VOCE INGLESE  --    effetto o rumore di fondo', 'MUSICA VOCE INGLESE  --   lo sfondo musicale, per lo più creato dai fiati, per un cantante o uno strumento solista', 'MUSICA VOCE INGLESE  --   nel jazz: ripetizione di una breve sequenza di note in sottofondo', ""INFORMATICA VOCE INGLESE  --   in un sistema operativo: operazione che avviene in sottofondo senza il contributo dell'utente che può così svolgere altre attività mentre la procedura viene eseguita"", 'INFORMATICA  --  sfondo dello schermo di un computer colore di background | caratteri neri su background bianco']","['back', 'ground']",background," /,bɛkˈgrawnd/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=background100
baco,"['ZOOLOGIA  --  insetto che compie la metamorfosi, passando per il triplice stadio di bruco, crisalide, farfalla', 'nome generico dato a ogni tipo di bruco parassita della frutta e ai vermi parassiti intestinali']","['ba', 'co']",bàco, /ˈbako/,['sostantivo maschile'],"['letto dei bachi da seta', ""quando l'anno vien bisesto, non por bachi e non far nesto""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baco100
bacolo,"[""LETTERARIO  --  bastone, mazza depon qui la pera, il manto e 'l bacolo [Sannazzaro]"", ""STORIA  --  nell'antichità classica: simbolo di comando, di autorità o di dignità sacerdotale"", 'ECCLESIASTICO PER ESTENSIONE ARCAICO  --    pastorale dei vescovi, simbolo della dignità vescovile']","['ba', 'co', 'lo']",bàcolo, /ˈbakolo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacolo100
bacon,"['GASTRONOMIA VOCE INGLESE  --   pancetta di maiale affumicata, specialmente con riferimento a quella consumata nei paesi anglosassoni uova con bacon']","['ba', 'con']",bacon, /ˈbɛkon/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacon100
baconiano,"[""FILOSOFIA  --  relativo al pensiero e all'opera del filosofo inglese Francis Bacon"", 'FILOSOFIA  --  seguace del filosofo inglese Francis Bacon']","['ba', 'co', 'nia', 'no']",baconiàno, /bakoˈnjano/,"['aggettivo', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baconiano100
bacucco,"[""detto di persona molto vecchia e rimbecillita dall'età è proprio un cane bacucco! | un vecchio bacucco"", 'STORIA RARO  --   cappuccio usato un tempo per coprire il capo e il volto dei condannati']","['ba', 'cuc', 'co']",bacùcco, /baˈkukko/,"['aggettivo', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bacucco100
bada,['solo nella locuzione «tenere a bada» trattenere qualcuno per fargli perdere tempo o per tenerlo tranquillo'],"['ba', 'da']",bàda, /ˈbada/,['sostantivo femminile'],"['tenere a bada', 'trentadue denti non riescono a tenere a bada una lingua']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=bada100
badare,"['sorvegliare, aver cura di qualcuno o qualcosa', 'occuparsi attivamente di qualcosa', 'fare attenzione nel compiere qualcosa', 'RARO  --  guardarsi, proteggersi']","['ba', 'da', 're']",badàre, /baˈdare/,"['verbo transitivo e intransitivo', 'verbo pronominale intransitivo']","['bada a come parli!, badi come parla!', 'badare ai fatti propri, farsi i fatti propri', 'tenere, badare alle apparenze', ""l'uomo senza esperienza crede a ogni parola; ma l'uomo cauto bada a dove mette i piedi"", 'servi, e non badare a chi', 'vacche e buoi di strigliare spesso bada, perché la striglia è una seconda biada']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=badare100
badato,['participio passato di badare Nei significati del verbo'],"['ba', 'da', 'to']",badàto, /baˈdato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=badato100
badessa,['ECCLESIASTICO  --  superiora in un monastero'],"['ba', 'des', 'sa']",badéssa, /baˈdessa/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=badessa100
badia,"['lo stesso, ma meno comune, che abbazia; è frequente come toponimo', ""FIGURATO  --  abitazione ampia e sontuosa; luogo confortevole dove regna l'abbondanza e il benessere quella casa è una vera badia non vi manca niente | grosso come una badia | ricco come una badia""]","['ba', 'di', 'a']",badìa, /baˈdia/,['sostantivo femminile'],"[""per san Donato (agosto), l'inverno è nato; per san Lorenzo, gli è grosso come un giovenco; per santa Maria, quanto una Badia""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=badia100
badiale,"[""relativo all'abbazia"", 'spazioso, enorme', 'in senso figurato gioviale']","['ba', 'di', 'a', 'le']",badiàle, /badiˈale/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=badiale100
badiana,"['BOTANICA  --  piccolo albero della Cina i cui frutti, disposti a stella, contengono essenze usate in farmacia e liquoreria (famiglia: Magnoliacee)']","['ba', 'dia', 'na']",badiàna, /baˈdjana/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=badiana100
badilante,"['RARO  --  chi è addetto alla spalatura o allo sterramento col badile; spalatore, sterratore']","['ba', 'di', 'lan', 'te']",badilànte, /badiˈlante/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=badilante100
badilata,"['colpo di badile', 'quantità di materiale raccolto in una volta con un badile una badilata di sabbia']","['ba', 'di', 'la', 'ta']",badilàta, /badiˈlata/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=badilata100
badile,"['attrezzo di ferro con manico di legno, simile alla pala, usato per rimuovere la terra o altro materiale']","['ba', 'di', 'le']",badìle, /baˈdile/,['sostantivo maschile'],"[""fa più il padrone coi suoi occhi, che l'opre col badile""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=badile100
baedeker,['tedesco guida turistica redatta in varie lingue'],"['bae', 'de', 'ker']",baedeker, /beˈdeker/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=baedeker100
