parola,definizione,sillabe,lemma,pronuncia,grammatica,locuzioni,url
ebollitore,"[""CHIMICA  --  camera del distillatore dove avviene l'ebollizione del liquido""]","['e', 'bol', 'li', 'to', 're']",ebollitóre, /ebolliˈtore/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebollitore100
ebollizione,['vaporizzazione di un liquido caratterizzata dalla formazione di bolle gassose'],"['e', 'bol', 'li', 'zio', 'ne']",ebollizióne, /ebollitˈtsjone/,['sostantivo femminile'],['punto di ebollizione'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebollizione100
ebraicista,['studioso della lingua e della civiltà ebraiche'],"['e', 'brai', 'ci', 'sta']",ebraicìsta, /ebrajˈʧista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebraicista100
ebraico,['degli ebrei'],"['e', 'brai', 'co']",ebràico, /eˈbrajko/,['aggettivo e sostantivo maschile'],['granito ebraico'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebraico100
ebraismo,['la religione degli ebrei'],"['e', 'bra', 'i', 'smo']",ebraìsmo, /ebraˈizmo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebraismo100
ebraista,"['studioso di lingua, cultura, letteratura, tradizione e civiltà ebraica; ebraicista']","['e', 'bra', 'i', 'sta']",ebraìsta, /ebraˈista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebraista100
ebreo,['appartenente al popolo ebraico'],"['e', 'bre', 'o']",ebrèo, /eˈbrɛo/,['aggettivo e sostantivo maschile'],"['ebreo, donna e uomo con corona mai la perdona']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebreo100
ebrezza,"['stato di sovreccitazione prodotto da abuso di alcolici, oppure da una forte emozione']","['e', 'brez', 'za']",ebrézza, /eˈbrettsa/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebrezza100
ebrieta,['ubriachezza'],"['e', 'brie', 'ta']",ebrietà, /ebrjeˈta/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebrieta100
ebro,['variante rara di ebbro'],"['e', 'bro']",èbro, /ˈɛbro/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebro100
ebulliometria,"['FISICA  --  lo stesso, ma meno comune, che ebullioscopia']","['e', 'bul', 'lio', 'me', 'tri', 'a']",ebulliometrìa, /ebulljomeˈtria/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebulliometria100
ebulliometro,"['FISICA  --  lo stesso, ma meno comune, che ebullioscopio']","['e', 'bul', 'lio', 'me', 'tro']",ebulliòmetro, /ebulˈljɔmetro/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebulliometro100
ebullioscopia,"[""metodo per determinare il peso molecolare di una soluzione basandosi sull'innalzamento del punto di ebollizione""]","['e', 'bul', 'lio', 'sco', 'pi', 'a']",ebullioscopìa, /ebulljoskoˈpia/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebullioscopia100
ebullioscopio,['strumento per la misura del punto di ebollizione e indirettamente per la determinazione dei pesi molecolari'],"['e', 'bul', 'lio', 'sco', 'pio']",ebullioscòpio, /ebulljosˈkɔpjo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ebullioscopio100
eburneazione,"['iperproduzione di osso compatto', 'deposito di sali calcarei su un tumore']","['e', 'bur', 'ne', 'a', 'zio', 'ne']",eburneazióne, /eburneatˈtsjone/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eburneazione100
eburneo,"[""di avorio o di colore bianco come l'avorio""]","['e', 'bur', 'ne', 'o']",ebùrneo, /eˈburneo/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eburneo100
ecarte,"[""GIOCHI VOCE FRANCESE  --   gioco di carte simile alla briscola, che si fa in due persone con un mazzo di 40 carte da cui sono stati scartati i due e i tre; l'undicesima carta, dopo la prima distribuzione, determina la briscola"", ""DANZA  --  nella danza classica: posa in cui una gamba è sollevata e tesa verso l'alto mentre le braccia sono in posizione variamente coordinata rispetto alle gambe""]","['e', 'car', 'te']",écarté, /ekarˈte/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecarte100
ecatombe,"[""nell'antica Grecia, il sacrificio agli dei di cento buoi"", 'in senso figurato strage']","['e', 'ca', 'tom', 'be']",ecatómbe, /ekaˈtombe/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecatombe100
ecbolico,"[""relativo a un farmaco con proprietà di stimolare le contrazioni dell'utero gravido""]","['ec', 'bo', 'li', 'co']",ecbòlico, /ekˈbɔliko/,['aggettivo e sostantivo maschile'],['centro ecbolico'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecbolico100
ecce,['Solo alcune locuzioni'],"['ec', 'ce']",écce, /ˈetʧe/,[' '],['ecce homo'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecce100
eccedente,"['che supera, che va oltre', 'che avanza, che è in più']","['ec', 'ce', 'den', 'te']",eccedènte, /etʧeˈdɛnte/,['aggettivo e sostantivo maschile'],['accordo eccedente o aumentato'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccedente100
eccedenza,['la quantità eccedente'],"['ec', 'ce', 'den', 'za']",eccedènza, /etʧeˈdɛntsa/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccedenza100
eccedere,['oltrepassare un limite stabilito'],"['ec', 'ce', 'de', 're']",eccèdere, /etˈʧɛdere/,['verbo transitivo e intransitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccedere100
ecceduto,['participio passato di eccedere'],"['ec', 'ce', 'du', 'to']",eccedùto, /etʧeˈduto/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecceduto100
eccellente,['che si distingue per qualità e meriti'],"['ec', 'cel', 'len', 'te']",eccellènte, /etʧelˈlɛnte/,['participio presente e aggettivo'],"['donna prudente, una gioia eccellente', 'il pentimento è un cattivo compagno di strada, ma una guida eccellente', 'suocera prudente, nuora eccellente']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccellente100
eccellentissimo,"['superlativo assoluto di eccellente', 'ARCAICO  --  appellativo onorifico dato un tempo a persone di alto rango', ""titolo onorifico dato a persona molto autorevole l'eccellentissimo presidente della Corte"", 'ECCLESIASTICO  --  appellativo di vescovi, arcivescovi ed alti prelati della Chiesa cattolica']","['ec', 'cel', 'len', 'tis', 'si', 'mo']",eccellentìssimo, /etʧellenˈtissimo/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccellentissimo100
eccellenza,"['qualità di persona o cosa che eccelle', 'titolo attribuito a chi ricopre alte cariche']","['ec', 'cel', 'len', 'za']",eccellènza, /etʧelˈlɛntsa/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccellenza100
eccelso,"['altissimo', 'superiore per qualità e meriti']","['ec', 'cel', 'so']",eccèlso, /etˈʧɛlso/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccelso100
eccentricita,"[""l'essere eccentrico""]","['ec', 'cen', 'tri', 'ci', 'ta']",eccentricità, /etʧentriʧiˈta/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccentricita100
eccentrico,"['originale, bizzarro', 'lontano dal centro', 'che non ha lo stesso centro', 'GEOMETRIA  --  due cerchi dei quali il maggiore contiene il minore']","['ec', 'cen', 'tri', 'co']",eccèntrico, /etˈʧɛntriko/,['aggettivo e sostantivo maschile'],"['albero a camme o a eccentrici o di distribuzione', ""anomalia eccentrica di un'ellisse""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccentrico100
ecceomo,['variante arcaica di ecce homo'],"['ec', 'ce', 'o', 'mo']",ecceòmo, /etʧeˈɔmo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecceomo100
eccepibile,['che si può discutere e a cui si possono muovere obiezioni'],"['ec', 'ce', 'pi', 'bi', 'le']",eccepìbile, /etʧeˈpibile/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccepibile100
eccepire,"['obiettare, opporre']","['ec', 'ce', 'pi', 're']",eccepìre, /etʧeˈpire/,['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccepire100
eccepito,['participio passato di eccepire'],"['ec', 'ce', 'pi', 'to']",eccepìto, /etʧeˈpito/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccepito100
eccessivamente,['in modo eccessivo'],"['ec', 'ces', 'si', 'va', 'men', 'te']",eccessivaménte, /etʧessivaˈmente/,['avverbio'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccessivamente100
eccessivita,"[""carattere, proprietà, condizione di ciò che è eccessivo; dismisura, esagerazione eccessività di una spesa | eccessività di una condanna | eccessività di un comportamento | avere richieste di una eccessività pazzesca | ci ha sorpreso l'eccessività della pena | eccessività delle pretese | eccessività delle imposizioni""]","['ec', 'ces', 'si', 'vi', 'ta']",eccessività, /etʧessiviˈta/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccessivita100
eccessivo,"['che eccede, che va oltre i limiti stabiliti']","['ec', 'ces', 'si', 'vo']",eccessìvo, /etʧesˈsivo/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccessivo100
eccesso,"[""l'eccedere; ciò che eccede i limiti"", 'atto violento, eccedente ogni norma']","['ec', 'ces', 'so']",eccèsso, /etˈʧɛsso/,['sostantivo maschile'],"['eccesso di potere', 'valore approssimato (per difetto o per eccesso)', 'approssimazione per eccesso', 'valore approssimato (per difetto o per eccesso)', ""chi tende all'eccesso, controlli sé stesso"", ""l'eccesso della gioia divien tristezza e l'eccesso del vin ubriachezza"", 'ogni eccesso è vizioso']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccesso100
eccetera,['espressione che sostituisce ciò che si ritiene superfluo dire'],"['ec', 'ce', 'te', 'ra']",eccètera, /etˈʧɛtera/,['avverbio'],"['e cetera, et cetera']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccetera100
eccetto,"['escluso, fuorché, salvo, tranne']","['ec', 'cet', 'to']",eccètto, /etˈʧɛtto/,['preposizione e aggettivo'],"['il savio può tutto dimenticare, eccetto i suoi difetti e il suo benefattore', 'ogni cosa si sa comperare, eccetto che il buon tempo', 'tutto si può curare eccetto la paura']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccetto100
eccettuabile,['da potersi eccettuare'],"['ec', 'cet', 'tu', 'a', 'bi', 'le']",eccettuàbile, /etʧettuˈabile/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccettuabile100
eccettuativa,['ellissi di «proposizione eccettuativa»'],"['ec', 'cet', 'tu', 'a', 'ti', 'va']",eccettuatìva, /etʧettuaˈtiva/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccettuativa100
eccettuativo,"['che serve a eccettuare', ""che introduce un'eccezione""]","['ec', 'cet', 'tu', 'a', 'ti', 'vo']",eccettuatìvo, /etʧettuaˈtivo/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccettuativo100
eccettuato,"['participio passato di eccettuare', 'non compreso']","['ec', 'cet', 'tu', 'a', 'to']",eccettuàto, /etʧettuˈato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccettuato100
eccezionale,"['straordinario', 'relativo a eccezione']","['ec', 'ce', 'zio', 'na', 'le']",eccezionàle, /etʧettsjoˈnale/,['aggettivo'],"['leggi eccezionali', 'in via confidenziale, eccezionale, privata, provvisoria']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccezionale100
eccezionalmente,['per eccezione'],"['ec', 'ce', 'zio', 'nal', 'men', 'te']",eccezionalménte, /etʧettsjonalˈmente/,['avverbio'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccezionalmente100
eccezione,"[""atto, effetto dell'eccettuare"", 'cosa fuori della regola, non normale', 'obiezione, critica', ""DIRITTO  --  mezzo di difesa processuale con cui ci si oppone alle domande dell'attore""]","['ec', 'ce', 'zio', 'ne']",eccezióne, /etʧetˈtsjone/,['sostantivo femminile'],"['declinatoria del foro o eccezione declinatoria', ""l'eccezione conferma la regola"", ""non c'è regola senza eccezione (o l'eccezione conferma la regola)""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccezione100
ecchimosi,"['MEDICINA  --  piccola emorragia localizzata nel tessuto sottocutaneo, in genere causata da trauma, che dà un colore bluastro alla pelle']","['ec', 'chi', 'mo', 'si', '', '', '']","ecchìmosi, ecchimòsi"," /ekˈkimozi/, /ekkiˈmɔzi/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecchimosi100
ecchimotico,['MEDICINA  --  relativo a ecchimosi chiazza ecchimotica | macchia ecchimotica'],"['ec', 'chi', 'mo', 'ti', 'co']",ecchimòtico, /ekkiˈmɔtiko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecchimotico100
ecci,['imita il rumore di uno starnuto ha fatto un eccì | eccì! | un fragoroso eccì'],"['ec', 'ci']",eccì, /etˈʧi/,['onomatopea e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecci100
eccidio,"['strage, sterminio']","['ec', 'ci', 'dio']",eccìdio, /etˈʧidjo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccidio100
eccimero,"['CHIMICA  --  polimero formato da due molecole dello stesso tipo che, assorbendo energia elettromagnetica, interagiscono dando luogo ad uno stato di eccitazione']","['ec', 'ci', 'me', 'ro']",eccìmero, /etˈʧimero/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccimero100
eccipiente,"['FARMACOLOGIA  --  nome generico di sostanze farmacologicamente inattive che, mescolate alle sostanze attive, ne facilitano la somministrazione', 'MEDICINA  --  nome generico di sostanze farmacologicamente inattive che, mescolate alle sostanze attive, ne facilitano la somministrazione']","['ec', 'ci', 'pien', 'te']",eccipiènte, /etʧiˈpjɛnte/,"['aggettivo e sostantivo maschile', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccipiente100
eccitabile,['facile a eccitarsi'],"['ec', 'ci', 'ta', 'bi', 'le']",eccitàbile, /etʧiˈtabile/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccitabile100
eccitabilita,"[""l'essere eccitabile""]","['ec', 'ci', 'ta', 'bi', 'li', 'ta']",eccitabilità, /etʧitabiliˈta/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccitabilita100
eccitamento,"[""l'eccitare; parole o atti tendenti ad eccitare""]","['ec', 'ci', 'ta', 'men', 'to']",eccitaménto, /etʧitaˈmento/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccitamento100
eccitante,"['participio presente di eccitare che eccita', 'allettante, provocante']","['ec', 'ci', 'tan', 'te']",eccitànte, /etʧiˈtante/,['participio presente e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccitante100
eccitare,"['provocare, stimolare', 'in senso assoluto stimolare il sistema nervoso', 'agitarsi']","['ec', 'ci', 'ta', 're']",eccitàre, /etʧiˈtare/,"['verbo transitivo', 'verbo pronominale intransitivo']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccitare100
eccitativo,['eccitante'],"['ec', 'ci', 'ta', 'ti', 'vo']",eccitatìvo, /etʧitaˈtivo/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccitativo100
eccitato,"['participio passato di eccitare', 'che è in uno stato di eccitazione']","['ec', 'ci', 'ta', 'to']",eccitàto, /etʧiˈtato/,['participio passato e aggettivo'],"['stato eccitato', 'stato eccitato', 'atomo eccitato']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccitato100
eccitatore,"['che o chi eccita', ""apparecchio che determina un'eccitazione elettrica""]","['ec', 'ci', 'ta', 'to', 're']",eccitatóre, /etʧitaˈtore/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccitatore100
eccitatrice,['ELETTRICITÀ  --  dinamo che produce la corrente continua necessaria per magnetizzare i poli induttori di una macchina elettrica'],"['ec', 'ci', 'ta', 'tri', 'ce']",eccitatrìce, /etʧitaˈtriʧe/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccitatrice100
eccitazione,"[""l'eccitare; lo stato di chi è eccitato"", 'ELETTRICITÀ  --  nella dinamo e nelle macchine analoghe, processo di formazione del campo elettromagnetico induttore']","['ec', 'ci', 'ta', 'zio', 'ne']",eccitazióne, /etʧitatˈtsjone/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccitazione100
ecciu,['lo stesso che eccì'],"['ec', 'ciu']",ecciù, /etˈʧu/,['onomatopea'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecciu100
ecclesiale,['della chiesa'],"['ec', 'cle', 'sia', 'le']",ecclesiàle, /ekkleˈzjale/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecclesiale100
ecclesiastico,['che riguarda la chiesa o il clero'],"['ec', 'cle', 'sia', 'sti', 'co']",ecclesiàstico, /ekkleˈzjastiko/,['aggettivo e sostantivo maschile'],"[""eversione dell'asse ecclesiastico"", 'braccio ecclesiastico', 'diritto ecclesiastico', 'slavo ecclesiastico o paleoslavo', 'stato ecclesiastico, stato religioso', 'foro ecclesiastico', 'stato ecclesiastico, religioso', 'accenti ecclesiastici', 'affari ecclesiastici', 'anno, calendario, ciclo liturgico o ecclesiastico', 'asse ecclesiastico', 'assistente ecclesiastico']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecclesiastico100
ecclesiologia,['parte della teologia che studia le verità di fede riguardanti la chiesa'],"['ec', 'cle', 'sio', 'lo', 'gi', 'a']",ecclesiologìa," /ek,klɛzjoloˈʤia/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecclesiologia100
ecclesiologo,"['ECCLESIASTICO  --  studioso, esperto di ecclesiologia']","['ec', 'cle', 'sio', 'lo', 'go']",ecclesiòlogo," /ek,klɛˈzjɔlogo/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecclesiologo100
ecco,"[""accompagna una cosa che viene portata all'attenzione dell'interlocutore"", 'ecco il libro che mi hanno prestato', ""accompagna una persona che viene portata all'attenzione dell'interlocutore"", 'ecco la mamma del mio amico', 'sottolinea la frase che introduce una narrazione', ""Ecco come si fa l'invito. La persona che ha guadagnato la seconda mano … invita … e mette la somma nel tondino. (Carlo Goldoni: Una delle ultime sere di Carnovale, L'autore a chi legge)"", 'sottolinea la frase che conclude una narrazione', ""Avrei voluto salvare almeno il sentimento che mi avea fatto cadere … Ecco cosa penso dell'amore. (Giovanni Verga: Tigre Reale, VI)"", 'sottolinea un evento improvviso, in questo senso può essere rafforzato da quando o dal pronome clitico ti', 'Ed ecco si fece un gran terremoto. (Bibbia, Vangelo secondo Matteo, 28:2)', ""Intanto cominciava a baluginare il giorno e si rincorrevano sempre; quand'ecco che Pinocchio si trovò sbarrato il passo da un fosso largo e profondissimo. (Carlo Collodi: Le avventure di Pinocchio, Capitolo 14)"", 'A un tratto, eccoti una grande scampanellata. (Luigi Bertelli: Il giornalino di Gian Burrasca, 12 ottobre)']","['ec', 'co']",ècco, /ˈɛkko/,['avverbio'],"['ecco Orlando furioso', ""quand'ecco (che)"", 'ecco tutto', 'ecco fatto', 'eccomi a voi', ""ecco fatto il becco all'oca (e le corna al podestà)"", ""ecco il rimedio per l'ipocondria: mangiare e bere in conpagnia""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecco100
eccome,"['senza dubbio, certamente']","['ec', 'co', 'me']",eccóme, /ekˈkome/,['avverbio'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=eccome100
ecdemico,['di morbo non diffusivo e non prodotto da una causa locale'],"['ec', 'de', 'mi', 'co']",ecdèmico, /ekˈdɛmiko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ecdemico100
echeggiare,"[""risuonare per l'eco, o come un'eco""]","['e', 'cheg', 'gia', 're']",echeggiàre, /ekedˈʤare/,['verbo transitivo e intransitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=echeggiare100
echeggiato,['participio passato di echeggiare'],"['e', 'cheg', 'gia', 'to']",echeggiàto, /ekedˈʤato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=echeggiato100
echidna,"['ZOOLOGIA  --  mammifero monotremo australiano con corpo tozzo ricoperto di aculei, muso a becco (famiglia: Tachiglossidi)']","['e', 'chid', 'na']",echìdna, /eˈkidna/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=echidna100
echidnina,['FARMACOLOGIA  --  principio attivo del veleno dei serpenti'],"['e', 'chid', 'ni', 'na']",echidnìna, /ekidˈnina/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=echidnina100
echinato,"['BOTANICA  --  detto di organo rivestito di piccole sporgenze sottili e acute simili a spine, specialmente il riccio delle castagne semi echinati', 'ZOOLOGIA  --  detto di organo rivestito di piccole spine o aculei, specialmente riferito alle conchiglie dei molluschi un nicchio echinato']","['e', 'chi', 'na', 'to']",echinàto, /ekiˈnato/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=echinato100
